make,model,year,price_usd,total_price,mileage,engine_,transmission,fuel_type,drive_type,color,Country,landing_cost,import_duty,excise_duty,vat,rdl,idf,total_cost
VOLVO,V90,2018,"16,290",18324.00,"66,000","2,000",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2024,"17,940",19880.00,"51,343","1,800",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,GOLF,2021,"18,130",19946.00,"18,163","1,500",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2018,"4,820",6057.00,"34,940",660,AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2024,"29,330",31488.00,"4,548","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
MERCEDES,GLC,2018,"23,750",25939.00,"42,417","3,000",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,PROBOX,2019,"5,690",7254.00,"160,777","1,500",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
BMW,Z4,2021,"30,370",32139.00,"13,000","2,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2022,"19,870",21730.00,"18,387","2,400",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,GOLF,2018,"13,290",15046.00,"91,030","2,000",MT,PETROL,-,BLUE,JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2019,"11,420",13270.00,"80,895","1,500",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2023,"15,490",17281.00,"82,425","1,500",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
MINI,MINI,2022,"14,890",16436.00,"32,987","1,500",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
MINI,MINI,2022,"19,890",21485.00,"60,750","1,500",AT,HYBRID(PETROL),4WD,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,CAMRY,2019,"14,350",16246.00,"85,000","2,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
MINI,MINI,2022,"16,180",17739.00,"24,814","1,500",AT,DIESEL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2023,"16,840",18645.00,"21,630","1,800",AT,HYBRID(PETROL),-,BLACK,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2024,"23,500",25758.00,"46,800","2,300",AT,DIESEL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,ROOMY,2023,"12,600",14242.00,"14,200","1,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,ESQUIRE,2019,"17,870",19933.00,"21,160","1,800",AT,PETROL,-,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2022,"29,240",31763.00,"13,834","2,700",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PROBOX,2020,"5,290",6850.00,"173,257","1,300",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
PORSCHE,CAYENNE,2024,"137,120",139543.00,"4,000","4,000",AT,HYBRID(PETROL),4WD,BLUE,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2025,"30,010",32233.00,"2,394","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
HONDA,STEPWAGON,2019,"14,290",16413.00,"47,308","2,000",AT,HYBRID(PETROL),-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2021,"19,440",21523.00,"15,600","2,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2025,"20,800",22774.00,"7,618","1,800",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2022,"17,510",19437.00,"28,835","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2019,"13,700",15923.00,"49,000","1,200",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2022,"20,070",22330.00,"13,660","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,ROOMY,2019,"8,330",9924.00,"29,990","1,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
SUZUKI,SOLIO,2022,"6,910",8489.00,"112,190","1,200",AT,PETROL,4WD,BLUE,JAPAN,,0,0,0,0,0,250000
HONDA,STEPWAGON,2023,"23,800",26058.00,"31,370","1,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2023,"24,750",26954.00,"23,157","2,500",AT,HYBRID(PETROL),-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2023,"16,460",18261.00,"24,464","1,800",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2018,"6,350",8349.00,"66,536","2,000",AT,HYBRID(PETROL),-,BROWN,JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2023,"16,130",18039.00,"6,880","1,500",AT,PETROL,-,GRAY,JAPAN,,0,0,0,0,0,250000
MERCEDES,GLC,2021,"33,130",35353.00,"30,000","2,000",AT,DIESEL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2021,"14,650",16548.00,"37,513","1,800",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2019,"15,090",16987.00,"52,200","1,500",AT,PETROL,-,WINE,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2024,"15,420",17328.00,"61,277","1,800",AT,PETROL,4WD,BLUE,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2026,"26,220",28191.00,9,"1,500",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2018,"3,780",5009.00,"13,500",660,AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2023,"19,970",21941.00,"15,800","1,800",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2021,"17,370",19540.00,"29,000","2,000",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2022,"18,200",20135.00,"15,280","1,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2026,"20,830",22571.00,20,"1,460",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2021,"9,020",11059.00,"91,987","1,200",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2019,"15,970",18119.00,"41,914","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2019,"15,840",17637.00,"28,060","1,800",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
LEXUS,GX,2025,"73,090",75913.00,"3,500","3,400",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2018,"22,360",24241.00,"53,000","2,500",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
DAIHATSU,HIJET,2020,"7,080",8446.00,"43,955",660,MT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
VOLVO,V40,2019,"11,690",13432.00,"20,400","2,000",AT,DIESEL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,ROOMY,2023,"12,650",14293.00,"39,280","1,000",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2019,"3,310",4536.00,"24,492",660,AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
MAZDA,CX5,2022,"16,780",18929.00,"98,775","2,000",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2023,"19,040",20999.00,"42,860","1,800",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2022,"24,910",27168.00,"32,007","1,800",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2025,"27,490",29648.00,"11,423","2,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
BMW,X5,2021,"37,210",39733.00,"23,000","3,000",AT,DIESEL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2024,"16,290",18091.00,"43,848","1,500",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
BMW,3,2020,"17,500",19428.00,"34,000","2,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-60,2023,"22,030",24209.00,"64,715","3,300",AT,-,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2019,"13,470",15468.00,"124,966","3,500",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2025,"26,550",28808.00,"9,205","1,800",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2018,"8,470",10609.00,"299,329","2,980",AT,DIESEL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2023,"19,580",21288.00,"17,000","1,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2018,"9,970",11585.00,"36,261","1,500",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2021,"15,990",17906.00,"23,000","1,800",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
MAZDA,MAZDA3,2024,"16,000",17794.00,"12,820","1,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
BMW,X3,2019,"16,530",18586.00,"66,890","2,000",AT,DIESEL,4WD,BLUE,JAPAN,,0,0,0,0,0,250000
HONDA,STEPWAGON,2020,"15,350",17488.00,"75,380","1,500",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2019,"20,870",23328.00,"49,222","2,500",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,SOLIO,2023,"12,910",14558.00,"23,500","1,200",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,C-HR,2021,"18,520",20456.00,"78,910","1,200",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAV4,2019,"15,450",17584.00,"90,032","1,980",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2024,"13,040",14680.00,"14,212","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
VOLVO,V60,2024,"30,530",32488.00,"13,051","2,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,CRV,2019,"14,830",16953.00,"72,760","1,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
VOLVO,V90,2018,"15,350",17370.00,"64,200","2,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-60,2022,"22,020",24199.00,"27,000","3,300",AT,PETROL,4WD,RED,JAPAN,,0,0,0,0,0,250000
NISSAN,XTRAIL,2020,"10,330",12387.00,"51,378","2,000",AT,PETROL,-,GREEN,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2022,"23,410",25168.00,"44,500","1,600",MT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
LAND,ROVER,2023,"40,630",42953.00,"55,909","2,000",AT,DIESEL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
HONDA,NWGN,2018,"5,220",6565.00,"54,000",660,AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2026,"26,980",29081.00,5,"1,800",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
DAIHATSU,HIJET,2018,"3,690",5126.00,"74,434",660,AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
MERCEDES,GLA,2019,"16,240",18149.00,"12,000","2,000",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
MAZDA,CX5,2022,"15,490",17620.00,"109,720","2,000",AT,PETROL,-,GRAY,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2023,"16,230",18149.00,"14,655","1,800",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2018,"9,270",11090.00,"53,170","1,500",AT,HYBRID(PETROL),-,BLACK,JAPAN,,0,0,0,0,0,250000
VOLVO,XC40,2022,"16,850",18894.00,"34,060","2,000",AT,HYBRID(PETROL),-,WHITE,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,ECLIPSE,2018,"14,000",15997.00,"94,510","1,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
HONDA,N,2020,"7,040",8406.00,"39,256",660,AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
MAZDA,CX8,2022,"17,970",20146.00,"26,800","2,200",AT,DIESEL,-,GRAY,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2021,"15,710",17970.00,"128,790","2,200",AT,DIESEL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
SUZUKI,XBEE,2019,"8,060",9651.00,"69,560","1,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,CLIPPER,2025,"7,920",9399.00,26,660,MT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
LEXUS,LS,2018,"22,640",24814.00,"80,400","3,500",AT,HYBRID(PETROL),-,GRAY,JAPAN,,0,0,0,0,0,250000
MERCEDES,C,2020,"21,510",23269.00,"22,383","1,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
MERCEDES,C,2018,"14,070",15950.00,"37,000","2,100",AT,DIESEL,-,WHITE,JAPAN,,0,0,0,0,0,250000
AMG,ECLASS,2020,"48,170",50193.00,"11,000","3,000",AT,HYBRID(PETROL),4WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2022,"31,770",34293.00,"18,303","2,700",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2025,"22,710",25005.00,18,"2,000",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,JADE,2018,"14,000",15887.00,"62,000","1,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,XTRAIL,2022,"21,700",23870.00,"21,555","1,500",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2022,"18,700",20646.00,"16,090","1,500",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
SUBARU,BRZ,2022,"14,970",16525.00,"53,803","2,400",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2023,"26,840",29098.00,"12,956","1,800",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
SUBARU,CROSSTREK,2025,"19,360",21215.00,"7,960","2,000",AT,HYBRID(PETROL),-,BLUE,JAPAN,,0,0,0,0,0,250000
MAZDA,ATENZA,2018,"11,680",13540.00,"40,245","2,500",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2024,"12,210",13625.00,"13,000",660,AT,PETROL,-,GREEN,JAPAN,,0,0,0,0,0,250000
MERCEDES,E,2018,"13,470",15458.00,"79,362","2,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,CAMRY,2018,"12,620",14492.00,"51,000","2,500",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,POLO,2023,"15,870",17543.00,"1,396","1,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,SOLIO,2023,"10,360",11979.00,"15,200","1,200",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2025,"15,890",17215.00,"12,170",660,AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2019,"23,260",25718.00,"72,137","2,500",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,SOLIO,2025,"13,620",15276.00,730,"1,200",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2020,"4,580",5919.00,"68,496",660,AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
ALFA,ROMEO,2019,"13,300",15174.00,"65,873","2,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,EVERY,2020,"3,630",5066.00,"89,895",660,AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAIZE,2021,"11,420",13052.00,"129,870","1,000",AT,PETROL,4WD,BLUE,JAPAN,,0,0,0,0,0,250000
BMW,2,2021,"17,500",19549.00,"16,000","2,000",AT,DIESEL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
VOLVO,XC40,2018,"13,750",15748.00,"61,340","2,000",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2021,"17,750",19816.00,"37,680","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
VOLVO,XC40,2023,"18,220",20178.00,"12,920","1,960",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
MAZDA,MAZDA3,2024,"16,200",17996.00,"21,821","1,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
VOLVO,XC40,2021,"13,550",15545.00,"68,960","1,960",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2023,"16,260",18643.00,"125,685","2,500",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2024,"14,070",15953.00,"3,586","1,500",AT,PETROL,-,BLUE,JAPAN,,0,0,0,0,0,250000
VOLVO,XC40,2019,"9,730",11671.00,"86,800","2,000",AT,PETROL,4WD,RED,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2024,"20,230",22492.00,"45,453","1,400",AT,HYBRID(PETROL),-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2022,"24,130",26388.00,"7,010","2,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
VOLVO,V60,2020,"14,820",16832.00,"87,500","2,000",AT,PETROL,4WD,BROWN,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2021,"7,350",8930.00,"33,670","1,200",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
SUBARU,XV,2018,"10,650",12489.00,"72,530","1,600",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2023,"26,780",28879.00,"15,060","1,800",AT,PETROL,-,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2024,"42,290",44813.00,"4,100","2,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2019,"11,940",13795.00,"33,395","1,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
DAIHATSU,HIJET,2020,"2,950",4379.00,"159,299",660,AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2020,"10,260",12098.00,"122,438","1,800",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUBARU,IMPREZA,2019,"10,260",11986.00,"31,600","2,000",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2022,"24,290",26375.00,"54,599","2,500",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2023,"20,750",23018.00,"62,307","1,800",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2019,"4,600",6048.00,"78,400","1,500",AT,HYBRID(PETROL),-,GRAY,JAPAN,,0,0,0,0,0,250000
SUZUKI,WAGON,2020,"5,550",6898.00,"35,220",660,AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
SUBARU,FORESTER,2018,"13,910",16020.00,"37,450","2,000",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
VOLVO,V60,2019,"15,230",17131.00,"22,351","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2025,"18,270",20094.00,"20,500","1,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2025,"11,730",13131.00,101,660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2020,"15,490",17285.00,"27,175","1,800",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2021,"15,810",17714.00,"33,075","1,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2023,"21,910",24193.00,"16,085","2,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PROBOX,2023,"13,780",15438.00,"21,222","1,500",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
BMW,X3,2020,"21,710",23882.00,"40,000","2,000",AT,DIESEL,4WD,-,JAPAN,,0,0,0,0,0,250000
MERCEDES,GLA,2025,"31,720",33778.00,"10,471","2,000",AT,DIESEL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
BMW,X3,2018,"20,550",22707.00,"39,090","2,000",AT,DIESEL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2019,"17,400",19460.00,"30,180","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2022,"15,550",17337.00,"35,823","1,200",MT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
MAZDA,CX5,2022,"15,490",17620.00,"125,520","2,000",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
MAZDA,CX5,2022,"15,490",17620.00,"110,860","2,000",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2023,"26,000",28258.00,"35,245","1,800",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
MAZDA,CX5,2023,"14,940",17062.00,"56,380","2,000",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2023,"16,780",18587.00,"39,830","1,500",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-30,2021,"14,070",15949.00,"37,890","1,800",AT,DIESEL,-,GRAY,JAPAN,,0,0,0,0,0,250000
VOLVO,XC40,2022,"14,820",16834.00,"44,800","2,000",AT,HYBRID(PETROL),-,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,86,2025,"22,650",24285.00,"12,911","2,400",MT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
HONDA,CRV,2022,"18,040",20104.00,"31,580","2,000",AT,PETROL,4WD,RED,JAPAN,,0,0,0,0,0,250000
MINI,MINI,2022,"16,440",18002.00,"58,865","1,500",AT,-,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
NISSAN,AURA,2023,"13,360",15010.00,"16,910","1,200",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2021,"8,360",9957.00,"63,489","1,500",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,HILUX,2024,"27,250",29773.00,"32,100","2,390",AT,DIESEL,-,GREEN,JAPAN,,0,0,0,0,0,250000
MAZDA,ROADSTER,2021,"20,130",21609.00,"20,040","2,000",AT,PETROL,-,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,HILUX,2018,"22,280",24838.00,"48,700","2,400",AT,DIESEL,-,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2025,"21,980",24261.00,100,"2,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,TIGUAN,2018,"12,780",14766.00,"40,769","2,000",AT,DIESEL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2022,"24,230",26488.00,"30,460","1,800",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,XBEE,2025,"14,460",16122.00,"19,195","1,000",AT,HYBRID(PETROL),4WD,-,JAPAN,,0,0,0,0,0,250000
MAZDA,CX5,2022,"16,650",18797.00,"119,415","2,000",AT,PETROL,4WD,BROWN,JAPAN,,0,0,0,0,0,250000
MERCEDES,CLA,2021,"20,200",22056.00,"57,093","1,400",AT,PETROL,-,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2024,"23,780",26038.00,"9,500","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,86,2024,"23,970",25619.00,"26,000","2,400",MT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2018,"11,240",12979.00,"48,436","1,800",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2018,"11,130",12981.00,"69,610","1,800",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2020,"14,570",16467.00,"47,583","1,800",AT,PETROL,4WD,BLUE,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2021,"11,280",12911.00,"46,830","1,500",AT,PETROL,4WD,SILVER,JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2021,"6,290",8072.00,"111,740","1,500",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
HONDA,STEPWAGON,2023,"27,860",30183.00,"5,840","1,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
MERCEDES,G,2024,"89,200",91723.00,"12,000","3,000",AT,DIESEL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,AURA,2024,"17,240",18934.00,"15,390","1,190",AT,HYBRID(PETROL),-,GRAY,JAPAN,,0,0,0,0,0,250000
HONDA,ODYSSEY,2021,"24,060",26263.00,"38,670","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
BMW,M4,2020,"43,910",45933.00,"19,271","3,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,STEPWAGON,2022,"20,440",22707.00,"31,402","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,TANK,2018,"6,520",8094.00,"40,144","1,000",AT,PETROL,-,BROWN,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2020,"18,530",20604.00,"37,438","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2018,"13,970",16197.00,"57,660","2,000",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
AUDI,RS6,2022,"92,420",94643.00,"19,000","3,990",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
SUBARU,XV,2019,"12,910",14779.00,"65,145","1,600",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
